time	V(x)	V(z)	-V(yn)
3.613330346796917e+00	-5.507725e-01	2.734727e+00	-2.198220e-01
3.613330407832073e+00	-5.507705e-01	2.734723e+00	-2.198219e-01
3.613330423090862e+00	-5.507700e-01	2.734722e+00	-2.198219e-01
3.613330453608441e+00	-5.507690e-01	2.734720e+00	-2.198218e-01
3.613330461237835e+00	-5.507688e-01	2.734719e+00	-2.198218e-01
3.613330476496624e+00	-5.507683e-01	2.734718e+00	-2.198218e-01
3.613330507014202e+00	-5.507672e-01	2.734716e+00	-2.198217e-01
3.613330568049358e+00	-5.507652e-01	2.734712e+00	-2.198216e-01
3.613330690119671e+00	-5.507612e-01	2.734704e+00	-2.198214e-01
3.613330934260296e+00	-5.507531e-01	2.734688e+00	-2.198209e-01
3.613331422541546e+00	-5.507370e-01	2.734656e+00	-2.198200e-01
3.613332399104046e+00	-5.507047e-01	2.734592e+00	-2.198181e-01
3.613334352229046e+00	-5.506400e-01	2.734464e+00	-2.198144e-01
3.613338258479046e+00	-5.505108e-01	2.734207e+00	-2.198071e-01
3.613346070979046e+00	-5.502526e-01	2.733695e+00	-2.197925e-01
3.613361695979046e+00	-5.497366e-01	2.732669e+00	-2.197640e-01
3.613392945979046e+00	-5.487069e-01	2.730619e+00	-2.197094e-01
3.613455445979046e+00	-5.466568e-01	2.726521e+00	-2.196100e-01
3.613580445979046e+00	-5.425931e-01	2.718337e+00	-2.194498e-01
3.613830445979046e+00	-5.346122e-01	2.702014e+00	-2.192799e-01
3.614330445979046e+00	-5.192358e-01	2.669564e+00	-2.195158e-01
3.615330445979046e+00	-4.908136e-01	2.605527e+00	-2.220892e-01
3.616330445979046e+00	-4.654630e-01	2.542753e+00	-2.271767e-01
3.617330445979046e+00	-4.431151e-01	2.481364e+00	-2.344437e-01
3.618330445979046e+00	-4.236784e-01	2.421452e+00	-2.436176e-01
3.619330445979045e+00	-4.070471e-01	2.363088e+00	-2.544832e-01
3.620330445979045e+00	-3.931074e-01	2.306330e+00	-2.668784e-01
3.621330445979045e+00	-3.817432e-01	2.251229e+00	-2.806890e-01
3.622330445979045e+00	-3.728406e-01	2.197831e+00	-2.958436e-01
3.623330445979045e+00	-3.662915e-01	2.146185e+00	-3.123088e-01
3.624330445979045e+00	-3.619967e-01	2.096340e+00	-3.300843e-01
3.624455445979045e+00	-3.616314e-01	2.090252e+00	-3.324095e-01
3.624705445979045e+00	-3.609678e-01	2.078136e+00	-3.371022e-01
3.624767945979045e+00	-3.608269e-01	2.075129e+00	-3.382912e-01
3.624783570979045e+00	-3.607922e-01	2.074378e+00	-3.385888e-01
3.624814820979045e+00	-3.607239e-01	2.072876e+00	-3.391846e-01
3.624822633479045e+00	-3.607072e-01	2.072501e+00	-3.393338e-01
3.624838258479045e+00	-3.606740e-01	2.071751e+00	-3.396324e-01
3.624869508479045e+00	-3.606093e-01	2.070252e+00	-3.402305e-01
3.624877320979045e+00	-3.605935e-01	2.069878e+00	-3.403803e-01
3.624892945979045e+00	-3.605622e-01	2.069130e+00	-3.406801e-01
3.624924195979045e+00	-3.605011e-01	2.067635e+00	-3.412805e-01
3.624986695979045e+00	-3.603851e-01	2.064650e+00	-3.424855e-01
3.625111695979045e+00	-3.601778e-01	2.058702e+00	-3.449115e-01
3.625361695979045e+00	-3.598615e-01	2.046896e+00	-3.498281e-01
3.625861695979045e+00	-3.596182e-01	2.023647e+00	-3.599241e-01
3.626861695979045e+00	-3.606606e-01	1.978629e+00	-3.812031e-01
3.627861695979045e+00	-3.637024e-01	1.935650e+00	-4.039991e-01
3.628861695979045e+00	-3.687028e-01	1.894801e+00	-4.284156e-01
3.629861695979045e+00	-3.756350e-01	1.856194e+00	-4.545703e-01
3.630861695979045e+00	-3.844869e-01	1.819953e+00	-4.825926e-01
3.631861695979044e+00	-3.952601e-01	1.786229e+00	-5.126210e-01
3.632861695979044e+00	-4.079695e-01	1.755193e+00	-5.448000e-01
3.633861695979044e+00	-4.226426e-01	1.727046e+00	-5.792768e-01
3.634861695979044e+00	-4.393181e-01	1.702020e+00	-6.161973e-01
3.635861695979044e+00	-4.580446e-01	1.680380e+00	-6.557014e-01
3.636861695979044e+00	-4.788792e-01	1.662432e+00	-6.979174e-01
3.637861695979044e+00	-5.018844e-01	1.648524e+00	-7.429546e-01
3.638861695979044e+00	-5.271261e-01	1.639049e+00	-7.908947e-01
3.639861695979044e+00	-5.546698e-01	1.634450e+00	-8.417810e-01
3.640861695979043e+00	-5.845765e-01	1.635221e+00	-8.956053e-01
3.641861695979043e+00	-6.168974e-01	1.641906e+00	-9.522926e-01
3.642861695979043e+00	-6.516677e-01	1.655098e+00	-1.011683e+00
3.643861695979043e+00	-6.888987e-01	1.675431e+00	-1.073510e+00
3.644861695979043e+00	-7.285694e-01	1.703573e+00	-1.137380e+00
3.645861695979043e+00	-7.706159e-01	1.740201e+00	-1.202742e+00
3.646861695979043e+00	-8.149192e-01	1.785983e+00	-1.268868e+00
3.647861695979043e+00	-8.612930e-01	1.841542e+00	-1.334827e+00
3.648861695979043e+00	-9.094690e-01	1.907405e+00	-1.399464e+00
3.649861695979042e+00	-9.590837e-01	1.983955e+00	-1.461390e+00
3.650861695979042e+00	-1.009665e+00	2.071353e+00	-1.518986e+00
3.651861695979042e+00	-1.060620e+00	2.169474e+00	-1.570421e+00
3.652861695979042e+00	-1.111233e+00	2.277815e+00	-1.613695e+00
3.653861695979042e+00	-1.160659e+00	2.395428e+00	-1.646719e+00
3.654861695979042e+00	-1.207935e+00	2.520855e+00	-1.667413e+00
3.655861695979042e+00	-1.252001e+00	2.652092e+00	-1.673849e+00
3.656861695979042e+00	-1.291727e+00	2.786597e+00	-1.664402e+00
3.656986695979042e+00	-1.296297e+00	2.803526e+00	-1.661915e+00
3.657236695979042e+00	-1.305256e+00	2.837367e+00	-1.656399e+00
3.657736695979042e+00	-1.322036e+00	2.904794e+00	-1.642083e+00
3.658736695979042e+00	-1.350524e+00	3.036969e+00	-1.600238e+00
3.659736695979042e+00	-1.371486e+00	3.162873e+00	-1.541026e+00
3.660736695979041e+00	-1.384033e+00	3.278946e+00	-1.465422e+00
3.661736695979041e+00	-1.387489e+00	3.381880e+00	-1.375227e+00
3.662736695979041e+00	-1.381452e+00	3.468853e+00	-1.272989e+00
3.663736695979041e+00	-1.365830e+00	3.537739e+00	-1.161839e+00
3.664736695979041e+00	-1.340851e+00	3.587249e+00	-1.045267e+00
3.665736695979041e+00	-1.307062e+00	3.616981e+00	-9.268619e-01
3.666736695979041e+00	-1.265290e+00	3.627395e+00	-8.100537e-01
3.667736695979041e+00	-1.216593e+00	3.619692e+00	-6.978931e-01
3.668736695979041e+00	-1.162193e+00	3.595651e+00	-5.928871e-01
3.669736695979041e+00	-1.103403e+00	3.557429e+00	-4.969081e-01
3.670736695979040e+00	-1.041559e+00	3.507364e+00	-4.111735e-01
3.671736695979040e+00	-9.779564e-01	3.447801e+00	-3.362854e-01
3.672736695979040e+00	-9.137986e-01	3.380958e+00	-2.723131e-01
3.673736695979040e+00	-8.501613e-01	3.308829e+00	-2.188986e-01
3.674736695979040e+00	-7.879683e-01	3.233133e+00	-1.753711e-01
3.674861695979040e+00	-7.803473e-01	3.223467e+00	-1.706633e-01
3.675111695979040e+00	-7.651806e-01	3.204078e+00	-1.615224e-01
3.675174195979040e+00	-7.614176e-01	3.199211e+00	-1.593397e-01
3.675189820979040e+00	-7.604774e-01	3.197994e+00	-1.587961e-01
3.675193727229040e+00	-7.602425e-01	3.197690e+00	-1.586603e-01
3.675201539729040e+00	-7.597725e-01	3.197081e+00	-1.583890e-01
3.675217164729040e+00	-7.588332e-01	3.195864e+00	-1.578480e-01
3.675217653010290e+00	-7.588038e-01	3.195826e+00	-1.578312e-01
3.675218629572790e+00	-7.587452e-01	3.195750e+00	-1.577974e-01
3.675218873713415e+00	-7.587305e-01	3.195730e+00	-1.577890e-01
3.675218873832624e+00	-7.587305e-01	3.195730e+00	-1.577890e-01
3.675218874071043e+00	-7.587305e-01	3.195730e+00	-1.577890e-01
3.675218874130648e+00	-7.587305e-01	3.195730e+00	-1.577890e-01
3.675218874249857e+00	-7.587305e-01	3.195730e+00	-1.577890e-01
3.675218874488275e+00	-7.587305e-01	3.195730e+00	-1.577890e-01
3.675218874965112e+00	-7.587304e-01	3.195730e+00	-1.577889e-01
3.675218875918787e+00	-7.587304e-01	3.195730e+00	-1.577889e-01
3.675218877826135e+00	-7.587302e-01	3.195730e+00	-1.577888e-01
3.675218878302973e+00	-7.587302e-01	3.195730e+00	-1.577888e-01
3.675218879256647e+00	-7.587302e-01	3.195730e+00	-1.577888e-01
3.675218881163996e+00	-7.587301e-01	3.195730e+00	-1.577887e-01
3.675218884978693e+00	-7.587298e-01	3.195729e+00	-1.577886e-01
3.675218892608088e+00	-7.587293e-01	3.195729e+00	-1.577883e-01
3.675218907866876e+00	-7.587284e-01	3.195728e+00	-1.577878e-01
3.675218938384455e+00	-7.587266e-01	3.195725e+00	-1.577868e-01
3.675218999419611e+00	-7.587230e-01	3.195721e+00	-1.577847e-01
3.675219121489923e+00	-7.587156e-01	3.195711e+00	-1.577804e-01
3.675219365630548e+00	-7.587009e-01	3.195692e+00	-1.577720e-01
3.675219853911798e+00	-7.586716e-01	3.195654e+00	-1.577551e-01
3.675220830474299e+00	-7.586129e-01	3.195578e+00	-1.577214e-01
3.675222783599299e+00	-7.584956e-01	3.195426e+00	-1.576540e-01
3.675226689849298e+00	-7.582608e-01	3.195121e+00	-1.575193e-01
3.675234502349298e+00	-7.577916e-01	3.194512e+00	-1.572502e-01
3.675250127349298e+00	-7.568536e-01	3.193294e+00	-1.567136e-01
3.675281377349298e+00	-7.549794e-01	3.190856e+00	-1.556467e-01
3.675343877349298e+00	-7.512387e-01	3.185976e+00	-1.535378e-01
3.675468877349299e+00	-7.437882e-01	3.176201e+00	-1.494182e-01
3.675718877349298e+00	-7.290155e-01	3.156596e+00	-1.415656e-01
3.676218877349299e+00	-7.000126e-01	3.117228e+00	-1.273450e-01
3.677218877349298e+00	-6.443781e-01	3.038259e+00	-1.043554e-01
3.678218877349298e+00	-5.921624e-01	2.959522e+00	-8.787025e-02
3.679218877349298e+00	-5.436128e-01	2.881583e+00	-7.691085e-02
3.680218877349298e+00	-4.988632e-01	2.804847e+00	-7.057276e-02
3.681218877349298e+00	-4.579532e-01	2.729586e+00	-6.804453e-02
3.682218877349298e+00	-4.208463e-01	2.655974e+00	-6.861661e-02
3.683218877349298e+00	-3.874466e-01	2.584115e+00	-7.168261e-02
3.684218877349298e+00	-3.576145e-01	2.514058e+00	-7.673564e-02
3.685218877349298e+00	-3.311796e-01	2.445819e+00	-8.336142e-02
3.686218877349297e+00	-3.079526e-01	2.379393e+00	-9.122963e-02
3.687218877349297e+00	-2.877339e-01	2.314759e+00	-1.000846e-01
3.688218877349297e+00	-2.703221e-01	2.251889e+00	-1.097359e-01
3.689218877349297e+00	-2.555193e-01	2.190754e+00	-1.200494e-01
3.690218877349297e+00	-2.431359e-01	2.131323e+00	-1.309392e-01
3.691218877349297e+00	-2.329943e-01	2.073567e+00	-1.423604e-01
3.692218877349297e+00	-2.249312e-01	2.017463e+00	-1.543028e-01
3.693218877349297e+00	-2.187990e-01	1.962990e+00	-1.667851e-01
3.694218877349297e+00	-2.144675e-01	1.910132e+00	-1.798511e-01
3.695218877349296e+00	-2.118237e-01	1.858879e+00	-1.935657e-01
3.696218877349296e+00	-2.107727e-01	1.809227e+00	-2.080118e-01
3.697218877349296e+00	-2.112371e-01	1.761178e+00	-2.232888e-01
3.698218877349296e+00	-2.131573e-01	1.714743e+00	-2.395101e-01
3.699218877349296e+00	-2.164905e-01	1.669938e+00	-2.568027e-01
3.700218877349296e+00	-2.212108e-01	1.626791e+00	-2.753060e-01
3.701218877349296e+00	-2.273086e-01	1.585340e+00	-2.951718e-01
3.702218877349296e+00	-2.347903e-01	1.545635e+00	-3.165638e-01
3.703218877349296e+00	-2.436779e-01	1.507741e+00	-3.396576e-01
3.704218877349295e+00	-2.540084e-01	1.471739e+00	-3.646414e-01
3.705218877349295e+00	-2.658340e-01	1.437732e+00	-3.917153e-01
3.706218877349295e+00	-2.792214e-01	1.405842e+00	-4.210914e-01
3.706343877349295e+00	-2.810206e-01	1.402029e+00	-4.249539e-01
3.706593877349295e+00	-2.846708e-01	1.394473e+00	-4.327596e-01
3.706601689849295e+00	-2.847866e-01	1.394239e+00	-4.330063e-01
3.706603642974295e+00	-2.848155e-01	1.394181e+00	-4.330679e-01
3.706607549224295e+00	-2.848735e-01	1.394064e+00	-4.331913e-01
3.706608525786795e+00	-2.848880e-01	1.394035e+00	-4.332221e-01
3.706610478911795e+00	-2.849169e-01	1.393976e+00	-4.332838e-01
3.706610967193045e+00	-2.849242e-01	1.393962e+00	-4.332992e-01
3.706611089263358e+00	-2.849260e-01	1.393958e+00	-4.333031e-01
3.706611333403983e+00	-2.849296e-01	1.393951e+00	-4.333108e-01
3.706611394439139e+00	-2.849305e-01	1.393949e+00	-4.333127e-01
3.706611516509451e+00	-2.849323e-01	1.393945e+00	-4.333166e-01
3.706611547027030e+00	-2.849328e-01	1.393944e+00	-4.333175e-01
3.706611608062186e+00	-2.849337e-01	1.393943e+00	-4.333195e-01
3.706611730132498e+00	-2.849355e-01	1.393939e+00	-4.333233e-01
3.706611974273123e+00	-2.849391e-01	1.393932e+00	-4.333310e-01
3.706612462554373e+00	-2.849464e-01	1.393917e+00	-4.333465e-01
3.706613439116873e+00	-2.849609e-01	1.393888e+00	-4.333773e-01
3.706615392241873e+00	-2.849899e-01	1.393829e+00	-4.334390e-01
3.706619298491873e+00	-2.850479e-01	1.393713e+00	-4.335625e-01
3.706627110991873e+00	-2.851639e-01	1.393479e+00	-4.338096e-01
3.706642735991873e+00	-2.853964e-01	1.393013e+00	-4.343041e-01
3.706673985991873e+00	-2.858625e-01	1.392082e+00	-4.352952e-01
3.706736485991873e+00	-2.867998e-01	1.390228e+00	-4.372851e-01
3.706861485991873e+00	-2.886941e-01	1.386546e+00	-4.412959e-01
3.707111485991873e+00	-2.925625e-01	1.379295e+00	-4.494436e-01
3.707611485991873e+00	-3.006253e-01	1.365252e+00	-4.662571e-01
3.708611485991873e+00	-3.181050e-01	1.339106e+00	-5.020713e-01
3.709611485991873e+00	-3.374787e-01	1.315729e+00	-5.409884e-01
3.710611485991873e+00	-3.588734e-01	1.295405e+00	-5.832615e-01
3.711611485991873e+00	-3.824284e-01	1.278468e+00	-6.291448e-01
3.712611485991873e+00	-4.082937e-01	1.265312e+00	-6.788877e-01
3.713611485991873e+00	-4.366281e-01	1.256403e+00	-7.327266e-01
3.714611485991873e+00	-4.675966e-01	1.252284e+00	-7.908734e-01
3.715611485991873e+00	-5.013668e-01	1.253586e+00	-8.535001e-01
3.716611485991872e+00	-5.381039e-01	1.261037e+00	-9.207196e-01
3.717611485991872e+00	-5.779642e-01	1.275464e+00	-9.925604e-01
3.718611485991872e+00	-6.210861e-01	1.297805e+00	-1.068936e+00
3.719611485991872e+00	-6.675795e-01	1.329100e+00	-1.149605e+00
3.720611485991872e+00	-7.175112e-01	1.370485e+00	-1.234128e+00
3.721611485991872e+00	-7.708880e-01	1.423169e+00	-1.321815e+00
3.722611485991872e+00	-8.276354e-01	1.488402e+00	-1.411667e+00
3.723611485991872e+00	-8.875738e-01	1.567413e+00	-1.502318e+00
3.724611485991872e+00	-9.503900e-01	1.661330e+00	-1.591981e+00
3.725611485991871e+00	-1.015609e+00	1.771073e+00	-1.678401e+00
3.726611485991871e+00	-1.082562e+00	1.897208e+00	-1.758845e+00
3.727611485991871e+00	-1.150363e+00	2.039784e+00	-1.830118e+00
3.728611485991871e+00	-1.217888e+00	2.198148e+00	-1.888645e+00
3.729611485991871e+00	-1.283769e+00	2.370760e+00	-1.930623e+00
3.730611485991871e+00	-1.346403e+00	2.555043e+00	-1.952259e+00
3.731611485991871e+00	-1.404000e+00	2.747298e+00	-1.950083e+00
3.732611485991871e+00	-1.454638e+00	2.942734e+00	-1.921329e+00
3.733611485991871e+00	-1.496370e+00	3.135626e+00	-1.864326e+00
3.734611485991870e+00	-1.527344e+00	3.319653e+00	-1.778858e+00
3.734736485991871e+00	-1.530290e+00	3.341646e+00	-1.765991e+00
3.734986485991870e+00	-1.535782e+00	3.385100e+00	-1.739424e+00
3.735486485991871e+00	-1.544301e+00	3.468529e+00	-1.681431e+00
3.736486485991870e+00	-1.551002e+00	3.618801e+00	-1.547904e+00
3.737486485991870e+00	-1.543412e+00	3.743287e+00	-1.394711e+00
3.738486485991870e+00	-1.521297e+00	3.838273e+00	-1.227690e+00
3.739486485991870e+00	-1.485034e+00	3.901810e+00	-1.053383e+00
3.740486485991870e+00	-1.435593e+00	3.933818e+00	-8.784112e-01
3.741486485991870e+00	-1.374455e+00	3.935939e+00	-7.088816e-01
3.742486485991870e+00	-1.303497e+00	3.911207e+00	-5.499079e-01
3.743486485991870e+00	-1.224841e+00	3.863591e+00	-4.053129e-01
3.744486485991870e+00	-1.140706e+00	3.797514e+00	-2.775269e-01
3.745486485991870e+00	-1.053267e+00	3.717413e+00	-1.676586e-01
3.745611485991870e+00	-1.042181e+00	3.706513e+00	-1.553430e-01
3.745861485991870e+00	-1.019987e+00	3.684437e+00	-1.312717e-01
3.745923985991869e+00	-1.014431e+00	3.678816e+00	-1.254634e-01
3.745939610991869e+00	-1.013042e+00	3.677409e+00	-1.240156e-01
3.745970860991870e+00	-1.010264e+00	3.674591e+00	-1.211288e-01
3.746033360991869e+00	-1.004706e+00	3.668932e+00	-1.154070e-01
3.746035314116869e+00	-1.004532e+00	3.668755e+00	-1.152294e-01
3.746039220366869e+00	-1.004185e+00	3.668400e+00	-1.148742e-01
3.746047032866869e+00	-1.003490e+00	3.667690e+00	-1.141647e-01
3.746062657866869e+00	-1.002101e+00	3.666269e+00	-1.127488e-01
3.746093907866869e+00	-9.993212e-01	3.663421e+00	-1.099299e-01
3.746156407866869e+00	-9.937625e-01	3.657703e+00	-1.043437e-01
3.746281407866869e+00	-9.826457e-01	3.646183e+00	-9.337616e-02
3.746531407866869e+00	-9.604277e-01	3.622830e+00	-7.225244e-02
3.747031407866869e+00	-9.161490e-01	3.575065e+00	-3.317145e-02
3.748031407866869e+00	-8.289015e-01	3.476637e+00	3.307270e-02
3.749031407866869e+00	-7.443470e-01	3.376174e+00	8.477178e-02
3.750031407866869e+00	-6.635223e-01	3.275635e+00	1.238561e-01
3.751031407866869e+00	-5.871791e-01	3.176421e+00	1.523096e-01
3.752031407866869e+00	-5.158119e-01	3.079469e+00	1.720451e-01
3.753031407866869e+00	-4.496932e-01	2.985355e+00	1.848245e-01
3.754031407866869e+00	-3.889111e-01	2.894381e+00	1.922156e-01
3.755031407866869e+00	-3.334058e-01	2.806658e+00	1.955762e-01
3.756031407866868e+00	-2.830037e-01	2.722169e+00	1.960558e-01
3.757031407866868e+00	-2.374480e-01	2.640816e+00	1.946095e-01
3.758031407866868e+00	-1.964231e-01	2.562459e+00	1.920173e-01
3.759031407866868e+00	-1.595770e-01	2.486936e+00	1.889070e-01
3.760031407866868e+00	-1.265371e-01	2.414082e+00	1.857766e-01
3.761031407866868e+00	-9.692445e-02	2.343740e+00	1.830164e-01
3.762031407866868e+00	-7.036290e-02	2.275766e+00	1.809285e-01
3.763031407866868e+00	-4.648680e-02	2.210031e+00	1.797446e-01
3.764031407866868e+00	-2.494591e-02	2.146420e+00	1.796416e-01
3.765031407866867e+00	-5.408448e-03	2.084838e+00	1.807542e-01
3.766031407866867e+00	1.243713e-02	2.025202e+00	1.831870e-01
3.767031407866867e+00	2.888163e-02	1.967443e+00	1.870229e-01
3.768031407866867e+00	4.419547e-02	1.911505e+00	1.923319e-01
3.769031407866867e+00	5.862960e-02	1.857344e+00	1.991770e-01
3.769156407866867e+00	6.037682e-02	1.850711e+00	2.001554e-01
3.769187657866867e+00	6.081304e-02	1.849055e+00	2.004016e-01
3.769195470366867e+00	6.092205e-02	1.848641e+00	2.004632e-01
3.769211095366867e+00	6.114001e-02	1.847813e+00	2.005867e-01
3.769242345366867e+00	6.157549e-02	1.846158e+00	2.008348e-01
3.769243321929368e+00	6.158909e-02	1.846107e+00	2.008426e-01
3.769245275054367e+00	6.161628e-02	1.846003e+00	2.008582e-01
3.769245763335618e+00	6.162308e-02	1.845977e+00	2.008621e-01
3.769246739898118e+00	6.163668e-02	1.845926e+00	2.008699e-01
3.769246984038743e+00	6.164008e-02	1.845913e+00	2.008718e-01
3.769247045073899e+00	6.164093e-02	1.845910e+00	2.008723e-01
3.769247167144211e+00	6.164263e-02	1.845903e+00	2.008733e-01
3.769247411284836e+00	6.164603e-02	1.845890e+00	2.008752e-01
3.769247472319992e+00	6.164687e-02	1.845887e+00	2.008757e-01
3.769247487578781e+00	6.164709e-02	1.845886e+00	2.008758e-01
3.769247518096360e+00	6.164752e-02	1.845885e+00	2.008761e-01
3.769247579131516e+00	6.164837e-02	1.845881e+00	2.008765e-01
3.769247701201828e+00	6.165006e-02	1.845875e+00	2.008775e-01
3.769247945342453e+00	6.165346e-02	1.845862e+00	2.008795e-01
3.769248433623703e+00	6.166026e-02	1.845836e+00	2.008834e-01
3.769249410186204e+00	6.167386e-02	1.845784e+00	2.008912e-01
3.769251363311203e+00	6.170104e-02	1.845681e+00	2.009067e-01
3.769255269561203e+00	6.175542e-02	1.845474e+00	2.009379e-01
3.769263082061203e+00	6.186414e-02	1.845061e+00	2.010004e-01
3.769278707061203e+00	6.208146e-02	1.844235e+00	2.011255e-01
3.769309957061203e+00	6.251569e-02	1.842584e+00	2.013771e-01
3.769372457061203e+00	6.338245e-02	1.839288e+00	2.018849e-01
3.769497457061203e+00	6.510939e-02	1.832715e+00	2.029195e-01
3.769747457061203e+00	6.853858e-02	1.819651e+00	2.050650e-01
3.770247457061203e+00	7.531057e-02	1.793846e+00	2.096652e-01
3.771247457061203e+00	8.860478e-02	1.743522e+00	2.201356e-01
3.772247457061203e+00	1.017134e-01	1.694908e+00	2.323559e-01
3.773247457061203e+00	1.148246e-01	1.648007e+00	2.464091e-01
3.774247457061203e+00	1.281175e-01	1.602833e+00	2.623910e-01
3.775247457061203e+00	1.417635e-01	1.559416e+00	2.804118e-01
3.776247457061203e+00	1.559292e-01	1.517797e+00	3.005979e-01
3.777247457061203e+00	1.707783e-01	1.478037e+00	3.230933e-01
3.778247457061203e+00	1.864733e-01	1.440218e+00	3.480603e-01
3.779247457061202e+00	2.031777e-01	1.404442e+00	3.756806e-01
3.780247457061202e+00	2.210575e-01	1.370841e+00	4.061549e-01
3.781247457061202e+00	2.402833e-01	1.339577e+00	4.397036e-01
3.781372457061202e+00	2.428001e-01	1.335860e+00	4.441486e-01
3.781622457061202e+00	2.478827e-01	1.328508e+00	4.531439e-01
3.781684957061202e+00	2.491718e-01	1.326701e+00	4.554324e-01
3.781809957061202e+00	2.517626e-01	1.323106e+00	4.600362e-01
3.782059957061202e+00	2.570208e-01	1.316043e+00	4.694064e-01
3.782067769561202e+00	2.571869e-01	1.315825e+00	4.697028e-01
3.782083394561202e+00	2.575191e-01	1.315389e+00	4.702961e-01
3.782087300811202e+00	2.576022e-01	1.315280e+00	4.704446e-01
3.782095113311202e+00	2.577686e-01	1.315063e+00	4.707417e-01
3.782110738311202e+00	2.581016e-01	1.314629e+00	4.713365e-01
3.782111226592452e+00	2.581120e-01	1.314615e+00	4.713551e-01
3.782111348662764e+00	2.581146e-01	1.314612e+00	4.713598e-01
3.782111592803389e+00	2.581198e-01	1.314605e+00	4.713691e-01
3.782112081084640e+00	2.581302e-01	1.314591e+00	4.713877e-01
3.782113057647140e+00	2.581510e-01	1.314564e+00	4.714249e-01
3.782115010772140e+00	2.581927e-01	1.314510e+00	4.714993e-01
3.782118917022140e+00	2.582760e-01	1.314402e+00	4.716482e-01
3.782126729522139e+00	2.584428e-01	1.314185e+00	4.719462e-01
3.782142354522140e+00	2.587766e-01	1.313752e+00	4.725427e-01
3.782173604522140e+00	2.594454e-01	1.312888e+00	4.737384e-01
3.782236104522140e+00	2.607880e-01	1.311168e+00	4.761401e-01
3.782361104522140e+00	2.634933e-01	1.307760e+00	4.809855e-01
3.782611104522140e+00	2.689852e-01	1.301077e+00	4.908455e-01
3.783111104522140e+00	2.803054e-01	1.288258e+00	5.112584e-01
3.784111104522140e+00	3.043829e-01	1.264952e+00	5.549844e-01
3.785111104522140e+00	3.305259e-01	1.245029e+00	6.027873e-01
3.786111104522139e+00	3.589391e-01	1.228904e+00	6.549481e-01
3.787111104522139e+00	3.898348e-01	1.217074e+00	7.117429e-01
3.788111104522139e+00	4.234299e-01	1.210126e+00	7.734307e-01
3.789111104522139e+00	4.599443e-01	1.208753e+00	8.402372e-01
3.790111104522139e+00	4.995955e-01	1.213759e+00	9.123326e-01
3.791111104522139e+00	5.425926e-01	1.226078e+00	9.898039e-01
3.792111104522139e+00	5.891273e-01	1.246777e+00	1.072618e+00
3.793111104522139e+00	6.393623e-01	1.277060e+00	1.160578e+00
3.794111104522139e+00	6.934152e-01	1.318261e+00	1.253267e+00
3.795111104522138e+00	7.513395e-01	1.371826e+00	1.349983e+00
3.796111104522138e+00	8.130996e-01	1.439276e+00	1.449668e+00
3.797111104522138e+00	8.785418e-01	1.522142e+00	1.550829e+00
3.798111104522138e+00	9.473606e-01	1.621874e+00	1.651460e+00
3.799111104522138e+00	1.019061e+00	1.739705e+00	1.748982e+00
3.800111104522138e+00	1.092921e+00	1.876478e+00	1.840203e+00
3.801111104522138e+00	1.167953e+00	2.032432e+00	1.921336e+00
3.802111104522138e+00	1.242882e+00	2.206959e+00	1.988084e+00
3.803111104522138e+00	1.316127e+00	2.398360e+00	2.035825e+00
3.804111104522137e+00	1.385816e+00	2.603633e+00	2.059910e+00
3.805111104522137e+00	1.449832e+00	2.818353e+00	2.056078e+00
3.806111104522137e+00	1.505897e+00	3.036691e+00	2.020952e+00
3.807111104522137e+00	1.551693e+00	3.251642e+00	1.952565e+00
3.808111104522137e+00	1.585027e+00	3.455463e+00	1.850835e+00
3.809111104522137e+00	1.604009e+00	3.640320e+00	1.717853e+00
3.810111104522137e+00	1.607236e+00	3.799042e+00	1.557925e+00
3.811111104522137e+00	1.593938e+00	3.925878e+00	1.377298e+00
3.812111104522137e+00	1.564081e+00	4.017098e+00	1.183580e+00
3.813111104522136e+00	1.518386e+00	4.071324e+00	9.849769e-01
3.814111104522136e+00	1.458274e+00	4.089524e+00	7.894509e-01
3.815111104522136e+00	1.385745e+00	4.074697e+00	6.039833e-01
3.816111104522136e+00	1.303200e+00	4.031325e+00	4.340466e-01
3.817111104522136e+00	1.213247e+00	3.964731e+00	2.833477e-01
3.818111104522136e+00	1.118518e+00	3.880450e+00	1.538341e-01
3.818236104522136e+00	1.106430e+00	3.868797e+00	1.393456e-01
3.818267354522136e+00	1.103406e+00	3.865872e+00	1.357447e-01
3.818329854522136e+00	1.097355e+00	3.860001e+00	1.285855e-01
3.818345479522136e+00	1.095840e+00	3.858524e+00	1.268117e-01
3.818376729522136e+00	1.092811e+00	3.855567e+00	1.232746e-01
3.818439229522136e+00	1.086749e+00	3.849619e+00	1.162639e-01
3.818454854522136e+00	1.085232e+00	3.848124e+00	1.145271e-01
3.818486104522136e+00	1.082198e+00	3.845129e+00	1.110641e-01
3.818548604522136e+00	1.076126e+00	3.839110e+00	1.042014e-01
3.818673604522136e+00	1.063969e+00	3.826952e+00	9.072842e-02
3.818923604522136e+00	1.039618e+00	3.802201e+00	6.478492e-02
3.819423604522136e+00	9.908956e-01	3.751207e+00	1.683260e-02
3.820423604522136e+00	8.942727e-01	3.645084e+00	-6.412716e-02
3.821423604522136e+00	8.000175e-01	3.535943e+00	-1.266884e-01
